Periodo,Transecto,Sitio,Planta,Polinizador,
2,2,8,Scilla verna,Diptera sp.,
2,2,8,Scilla verna,Diptera sp.,
2,2,8,Scilla verna,Diptera sp.,
2,2,8,Scilla verna,Diptera sp.,
2,2,8,Potentilla erecta,Hymenoptera sp. ,
2,2,8,Potentilla erecta,Formicidae sp. ,
2,2,8,Potentilla erecta,Formicidae sp. ,
2,3,8,Pedicularis sylvatica,Bombus lepidarious,
2,3,8,Pedicularis sylvatica,Bombus pascuorum,
2,3,8,Potentilla erecta,Bombyliidae sp.,
2,3,8,Scilla verna,Cupido sp.,
2,3,8,Potentilla erecta,Formicidae sp. ,
2,3,8,Potentilla erecta,Formicidae sp. ,
2,3,8,Potentilla erecta,Formicidae sp. ,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Scilla verna,Diptera sp.,
2,3,8,Potentilla erecta,Hymenoptera sp. ,
2,3,8,Pedicularis sylvatica,Bombus lapidarius,
2,3,8,Pedicularis sylvatica,Bombus lapidarius,
2,3,8,Pedicularis sylvatica,Bombus lapidarius,
2,3,8,Pedicularis sylvatica,Bombus lapidarius,
2,3,8,Pedicularis sylvatica,Bombus lapidarius,
2,3,8,Pedicularis sylvatica,Bombus lapidarius,
2,3,8,Potentilla erecta,Formicidae sp. ,
2,3,8,Potentilla erecta,Formicidae sp. ,
2,1,9,Taraxacum sp. ,Hemiptera sp.,
2,1,9,Oxalis acetosella,Diptera sp.,
2,1,9,Anemone nemorosa,Hymenoptera sp. ,
2,1,9,Anemone nemorosa,Hymenoptera sp. ,
2,1,9,Anemone nemorosa,Eristalis similis,
2,1,9,Anemone nemorosa,Hymenoptera sp. ,
2,1,9,Anemone nemorosa,Hymenoptera sp. ,
2,1,9,Anemone nemorosa,Hymenoptera sp. ,
2,1,9,Oxalis acetosella,Diptera sp.,
2,2,9,Scilla verna,Hymenoptera sp. ,
2,2,9,Anemone nemorosa,Diptera sp.,
2,2,9,Oxalis acetosella,Hymenoptera sp. ,
2,2,9,Oxalis acetosella,Hymenoptera sp. ,
2,2,9,Taraxacum sp. ,Pieris sp.,
2,2,9,Anemone nemorosa,Hymenoptera sp. ,
2,2,9,Bellis perennis,Hymenoptera sp. ,
2,2,9,Bellis perennis,hymenoptera sp. ,
2,2,9,Bellis perennis,Lepidoptera sp.,
2,3,9,Anemone nemorosa,Bombus pascuorum,
2,3,9,Anemone nemorosa,Hymenoptera sp. ,
2,3,9,Anemone nemorosa,Diptera sp.,
2,3,9,Oxalis acetosella,Diptera sp.,
2,3,9,Taraxacum sp. ,Diptera sp.,
2,1,10,Potentilla montana,Apis mellifera,
2,1,10,Taraxacum sp. ,Diptera sp.,
2,1,10,Taraxacum sp. ,Diptera sp.,
2,1,10,Taraxacum sp. ,Formicidae sp. ,
2,1,10,Taraxacum sp. ,Formicidae sp. ,
2,1,10,Taraxacum sp. ,Formicidae sp. ,
2,1,10,Bellis perennis,Diptera sp.,
2,1,10,Scilla verna,Hymenoptera sp. ,
2,2,10,Taraxacum sp. ,Apis mellifera,
2,2,10,Bellis perennis,Syrphidae sp.,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Taraxacum sp. ,Formicidae sp. ,Prob species differente
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Taraxacum sp. ,Apis mellifera,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Bellis perennis,Diptera sp.,
2,2,10,Potentilla erecta,Formicidae sp. ,
2,2,10,Bellis perennis,Diptera sp.,
2,2,10,Potentilla erecta,Formicidae sp. ,
2,2,10,Taraxacum sp. ,Apis mellifera,
2,2,10,Bellis perennis,Lucilia sp.,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Bellis perennis,Diptera sp.,
2,2,10,Taraxacum sp. ,Lasioglossum sp.,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,2,10,Taraxacum sp. ,Formicidae sp. ,
2,3,10,Bellis perennis,Lasioglossum sp.,
2,3,10,Taraxacum sp. ,Formicidae sp. ,
2,3,10,Taraxacum sp. ,Formicidae sp. ,
2,3,10,Taraxacum sp. ,Formicidae sp. ,
2,3,10,Taraxacum sp. ,Lasioglossum sp.,
2,3,10,Taraxacum sp. ,Formicidae sp. ,
2,3,10,Taraxacum sp. ,Formicidae sp. ,
2,3,10,Potentilla erecta,Formicidae sp. ,
2,3,10,Potentilla erecta,Formicidae sp. ,
2,3,10,Taraxacum sp. ,Formicidae sp. ,
2,3,10,Potentilla erecta,Formicidae sp. ,
2,3,10,Bellis perennis,Diptera sp.,
2,3,10,Taraxacum sp. ,Apis mellifera,
2,3,10,Taraxacum sp. ,Apis mellifera,
2,3,10,Potentilla erecta,Diptera sp.,
2,3,10,Potentilla erecta,Formicidae sp. ,
2,3,10,Potentilla erecta,Formicidae sp. ,
2,3,10,Taraxacum sp. ,Lasioglossum sp.,
2,3,10,Taraxacum sp. ,Apis mellifera,
2,3,10,Bellis perennis,Diptera sp.,
2,3,10,Bellis perennis,Syrphidae sp.,
2,3,10,Bellis perennis,Syrphidae sp.,
2,1,5,Taraxacum sp. ,Lasioglossum sp.,
2,1,5,Taraxacum sp. ,Anthophila sp.,
2,2,5,Potentilla erecta,Diptera sp.,
2,2,5,Taraxacum sp. ,Formicidae sp. ,
2,2,5,Taraxacum sp. ,Anthophila sp.,
2,2,5,Taraxacum sp. ,Apis mellifera,
2,2,5,Taraxacum sp. ,Andrena sp.,
2,2,5,Bellis perennis,Diptera sp.,
2,2,5,Taraxacum sp. ,Formicidae sp. ,
2,3,5,Bellis perennis,Diptera sp.,
2,3,5,Bellis perennis,Diptera sp.,
2,3,5,Taraxacum sp. ,Hymenoptera sp. ,
2,3,5,Taraxacum sp. ,Formicidae sp. ,
2,1,6,Scilla verna,Diptera sp.,
2,1,6,Scilla verna,Diptera sp.,
2,2,6,Scilla verna,Eristalis sp.,
2,2,6,Scilla verna,Eristalis sp.,
2,2,6,Scilla verna,Diptera sp.,
2,3,6,,0 visitas,
2,1,15,Potentilla montana,Diptera sp.,
2,1,15,Bellis perennis,Diptera sp.,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,1,15,Bellis perennis,Diptera sp.,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,1,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Potentilla montana,Lasioglossum sp.,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Diptera sp.,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Hymenoptera sp. ,
2,2,15,Potentilla montana,Hymenoptera sp. ,
2,2,15,Bellis perennis,Diptera sp.,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Diptera sp.,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Formicidae sp. ,
2,2,15,Taraxacum sp.,Apis mellifera,
2,2,15,Taraxacum sp.,Andrena sp.,
2,3,15,Bellis perennis,Diptera sp.,
2,3,15,Taraxacum sp.,Formicidae sp. ,
2,3,15,Taraxacum sp.,Apis mellifera,
2,3,15,Taraxacum sp.,Andrena sp.,
2,3,15,Bellis perennis,Lasioglossum sp.,
2,3,15,Taraxacum sp.,Formicidae sp. ,
2,3,15,Taraxacum sp.,Nomada sp.,
2,3,15,Taraxacum sp.,Apis mellifera,
2,3,15,Bellis perennis,Diptera sp.,
2,3,15,Taraxacum sp.,Lasioglossum sp.,
2,3,15,Bellis perennis,Diptera sp.,
2,3,15,Taraxacum sp.,Bombus terrestris,
2,3,15,Taraxacum sp.,Bombus terrestris,
2,3,15,Taraxacum sp.,Bombus terrestris,
2,3,15,Taraxacum sp.,Formicidae sp. ,
2,3,15,Taraxacum sp.,Andrena sp.,
2,1,16,Taraxacum sp.,Anthophila sp.,
2,1,16,Helleborus viridis,Diptera sp.,
2,1,16,Bellis perennis,Diptera sp.,
2,1,16,Taraxacum sp.,Eristalis tenax,
2,1,16,Taraxacum sp.,Eristalis tenax,
2,1,16,Taraxacum sp.,Nomada sp.,
2,1,16,Taraxacum sp.,Nomada sp.,
2,1,16,Taraxacum sp.,Lepidoptera sp.,
2,1,16,Taraxacum sp.,Diptera sp.,
2,1,16,Taraxacum sp.,Diptera sp.,
2,1,16,Taraxacum sp.,Diptera sp.,
2,1,16,Taraxacum sp.,Diptera sp.,
2,1,16,Viola riviniana,Bombus pascuorum,
2,1,16,Viola riviniana,Bombus pascuorum,
2,1,16,Taraxacum sp.,Hymenoptera sp. ,
2,1,16,Hutchinisia alpina,Eristalis sp.,
2,1,16,Taraxacum sp.,Hymenoptera sp. ,
2,1,16,Taraxacum sp.,Diptera sp.,
2,1,16,Taraxacum sp.,Diptera sp.,
2,1,16,Hutchinisia alpina,Diptera sp.,
2,1,16,Taraxacum sp.,Diptera sp.,
2,1,16,Taraxacum sp.,Anthophila sp.,
2,1,16,Taraxacum sp.,Apis mellifera,
2,1,16,Taraxacum sp.,Apis mellifera,
2,1,16,Taraxacum sp.,Apis mellifera,
2,1,16,Taraxacum sp.,Apis mellifera,
2,1,16,Taraxacum sp.,Eupeodes sp.,
2,2,16,Taraxacum sp.,Apis mellifera,
2,2,16,Taraxacum sp.,Syrphidae sp.,
2,2,16,Bellis perennis,Eupeodes sp.,
2,2,16,Bellis perennis,Diptera sp.,
2,2,16,Taraxacum sp.,Andrena sp.,
2,2,16,Bellis perennis,Diptera sp.,
2,2,16,Bellis perennis,Diptera sp.,
2,2,16,Bellis perennis,Eupeodes sp.,
2,2,16,Bellis perennis,Eupeodes sp.,
2,2,16,Taraxacum sp.,Apis mellifera,
2,2,16,Taraxacum sp.,Apis mellifera,
2,2,16,Taraxacum sp.,Apis mellifera,
2,2,16,Taraxacum sp.,Apis mellifera,
2,2,16,Taraxacum sp.,Apis mellifera,
2,2,16,Bellis perennis,Eupeodes sp.,
2,2,16,Bellis perennis,Eupeodes sp.,
2,2,16,Bellis perennis,Eupeodes sp.,
2,2,16,Bellis perennis,Diptera sp.,
2,2,16,Taraxacum sp.,Diptera sp.,
2,2,16,Viola riviniana,Diptera sp.,
2,2,16,Bellis perennis,Diptera sp.,
2,2,16,Viola riviniana,Bombus pascuorum,
2,2,16,Viola riviniana,Bombus pascuorum,
2,2,16,Bellis perennis,Diptera sp.,
2,2,16,Taraxacum sp.,Hymenoptera sp. ,
2,2,16,Taraxacum sp.,Eristalis tenax,
2,2,16,Taraxacum sp.,Formicidae sp. ,
2,2,16,Bellis perennis,Eupeodes sp.,
2,2,16,Bellis perennis,Eupeodes sp.,
2,2,16,Bellis perennis,Eupeodes sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Taraxacum sp.,Apis mellifera,
2,3,16,Taraxacum sp.,Apis mellifera,
2,3,16,Bellis perennis,Eupeodes sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Potentilla sterillis,Formicidae sp. ,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Taraxacum sp.,Diptera sp.,
2,3,16,Taraxacum sp.,Hymenoptera sp. ,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
2,3,16,Taraxacum sp.,Apis mellifera,
2,3,16,Taraxacum sp.,Apis mellifera,
2,3,16,Taraxacum sp.,Apis mellifera,
2,3,16,Taraxacum sp.,Apis mellifera,
2,3,16,Taraxacum sp.,Apis mellifera,
2,3,16,Taraxacum sp.,Diptera sp.,
2,3,16,Taraxacum sp.,Formicidae sp. ,
2,3,16,Taraxacum sp.,Apis mellifera,
2,3,16,Taraxacum sp.,Diptera sp.,
2,3,16,Bellis perennis,Diptera sp.,
3,1,1,Taraxacum sp.,Andrena sp. ,
3,1,1,Taraxacum sp.,Diptera sp,
3,1,1,Taraxacum sp.,Lepidoptera sp.,
3,1,1,Taraxacum sp.,Lepidoptera sp.,
3,1,1,Taraxacum sp.,Andrena sp. ,
3,1,1,Taraxacum sp.,Andrena cf. cineraria,
3,1,1,Pinguicula grandiflora,Bombus sp. ,
3,1,1,Taraxacum sp. ,Macroglossum stellatarum,
3,1,1,Taraxacum sp. ,Bombyliidae sp. ,
3,1,1,Bellis perennis,Diptera sp. ,
3,1,1,Bellis perennis,Diptera sp. ,
3,1,1,Bellis perennis,Lepidoptera sp.,
3,1,1,Taraxacum sp. ,Eristalis similis,
3,2,1,Taraxacum sp. ,Halitcus sp.,
3,2,1,Bellis perennis,Diptera sp.,
3,2,1,Taraxacum sp.,Diptera sp.,
3,2,1,Taraxacum sp. ,Diptera sp.,
3,2,1,Bellis perennis,Lepidoptera sp.,
3,2,1,Hutchinsia alpina,Diptera sp.,
3,3,1,Bellis perennis,Diptera sp.,
3,3,1,Bellis perennis,Diptera sp.,
3,3,1,Bellis perennis,Diptera sp.,
3,3,1,Bellis perennis,Diptera sp.,
3,3,1,Bellis perennis,Diptera sp.,
3,3,1,Bellis perennis,Scathophaga stercoraria,
3,3,1,Bellis perennis,Diptera sp. ,
3,3,1,Taraxacum sp.,Diptera sp. ,
3,3,1,Taraxacum sp.,Diptera sp. ,
3,3,1,Bellis perennis,Diptera sp. ,
3,3,1,Bellis perennis,Diptera sp. ,
3,3,1,Bellis perennis,Diptera sp. ,
3,3,1,Bellis perennis,Diptera sp. ,
3,1,2,Geranium robertianum,Diptera sp. ,
3,1,2,Taraxacum sp. ,Hymenoptera,
3,1,2,Taraxacum sp. ,Formicidae,
3,1,2,Bellis perennis,Lucilia sp. ,
3,1,2,Bellis perennis,Diptera sp. ,
3,1,2,Taraxacum sp. ,Eristalis tenax,
3,1,2,Bellis perennis,Eupeodes sp. ,
3,1,2,Taraxacum sp. ,Eristalis sp.,
3,1,2,Bellis perennis,Eupeodes sp. ,
3,1,2,Taraxacum sp. ,Hymenoptera,
3,1,2,Taraxacum sp. ,Coleoptera sp.,
3,1,2,Taraxacum sp. ,Eristalis sp.,
3,1,2,Bellis perennis,Eupeodes sp. ,
3,1,2,Bellis perennis,Eupeodes sp. ,
3,1,2,Taraxacum sp. ,Eupeodes sp. ,
3,1,2,Taraxacum sp. ,Eupeodes sp. ,
3,2,2,Bellis perennis,Lucilia sp. ,
3,2,2,Viola riviniana,Anthocharis cardamines cf,
3,2,2,Bellis perennis,Lucilia sp. ,
3,2,2,Bellis perennis,Hymenoptera sp.,
3,2,2,Bellis perennis,Diptera sp. ,
3,2,2,Taraxacum sp. ,Diptera sp. ,
3,2,2,Bellis perennis,Diptera sp. ,
3,2,2,Taraxacum sp. ,Lasioglossum sp. ,
3,2,2,Taraxacum sp. ,Lasioglossum sp. ,
3,2,2,Taraxacum sp. ,Diptera sp. ,
3,2,2,Bellis perennis,Diptera sp. ,
3,2,2,Bellis perennis,Diptera sp. ,
3,2,2,Bellis perennis,Diptera sp. ,
3,2,2,Bellis perennis,Diptera sp. ,
3,2,2,Bellis perennis,Syrphidae sp.,
3,2,2,Bellis perennis,Syrphidae sp.,
3,2,2,Bellis perennis,Syrphidae sp.,
3,2,2,Bellis perennis,Syrphidae sp.,
3,2,2,Bellis perennis,Syrphidae sp.,
3,2,2,Bellis perennis,Syrphidae sp.,
3,3,2,Taraxacum sp. ,Lasioglossum sp. ,
3,3,2,Bellis perennis,Syrphidae sp. cf,
3,3,2,Bellis perennis,Syrphidae sp. cf,
3,3,2,Potentilla sterilis,Hymenoptera sp.,
3,3,2,Bellis perennis,Diptera sp. ,
3,3,2,Taraxacum sp. ,Syrphidae sp.,
3,3,2,Potentilla erecta,Diptera sp. ,
3,3,2,Taraxacum sp. ,Hemiptera sp.,
3,3,2,Bellis perennis,Diptera sp. ,
3,3,2,Bellis perennis,Diptera sp. ,
3,3,2,Bellis perennis,Diptera sp. ,
3,3,2,Bellis perennis,Diptera sp. ,
3,3,2,Bellis perennis,Diptera sp. ,
3,3,2,Bellis perennis,Diptera sp. ,
3,3,2,Taraxacum sp. ,Coleoptera sp.,
3,3,2,Taraxacum sp. ,Coleoptera sp.,
3,3,2,Taraxacum sp. ,Coleoptera sp.,
3,1,3,Potentilla montana,Syrphidae sp.,
3,1,3,Helleborus viridis,Halitcus sp. cf,
3,1,3,Lathyrus linofolius,Bombus sp. ,
3,1,3,Potentilla montana,Diptera sp. ,
3,2,3,Potentilla montana,Diptera sp.,
3,2,3,Ranunculus repens,Lasioglossum sp. ,
3,2,3,Ranunculus repens,Lepidoptera sp.,
3,2,3,Pilosella officinarum,Coleoptera sp.,
3,2,3,Hippocrepis nomosa,Megachilidae sp.,
3,2,3,Potentilla erecta,Lasioglossum sp. ,
3,3,3,Potentilla erecta,Lasioglossum sp. ,
3,3,3,Potentilla erecta,Coleoptera sp. ,
3,3,3,Potentilla montana,Lasioglossum sp. ,
3,3,3,Potentilla montana,Lasioglossum sp. ,
3,3,3,Potentilla erecta,Lasioglossum sp. ,
3,3,3,Potentilla erecta,Lasioglossum sp. ,
3,3,3,Ranunculus repens,Lasioglossum sp. ,
3,3,3,Potentilla montana,Hymenoptera sp.,
3,3,3,Potentilla montana,Hymenoptera sp. ,
3,3,3,Potentilla erecta,Diptera sp.,
3,3,3,Potentilla erecta,Coleoptera sp. ,
3,1,4,Scilla verna,Lepidoptera sp.,
3,1,4,Potentilla montana,Coleoptera sp.,
3,1,4,Stellaria holostea,Nomada sp.,
3,2,4,Stellaria holostea,Diptera sp. ,
3,2,4,Stellaria holostea,Diptera sp.,
3,2,4,Pilosella officinarum,Diptera sp.,
3,2,4,Crataegus monogyna,Apis mellifera,
3,2,4,Crataegus monogyna,Apis mellifera,
3,2,4,Crataegus monogyna,Apis mellifera,
3,2,4,Crataegus monogyna,Apis mellifera,
3,2,4,Crataegus monogyna,Apis mellifera,
3,2,4,Crataegus monogyna,Apis mellifera,
3,2,4,Pilosella officinarum,Eupeodes sp. ,
3,3,4,Stellaria holostea,Diptera sp. ,
3,3,4,Stellaria holostea,Coleoptera sp.,
3,3,4,Stellaria holostea,Coleoptera sp.,
3,3,4,Lotus corniculatus,Coleoptera sp.,
3,3,4,Genista hispanica,Apis mellifera,
3,3,4,Genista hispanica,Apis mellifera,
3,3,4,Genista hispanica,Apis mellifera,
3,3,4,Genista hispanica,Apis mellifera,
3,3,4,Genista hispanica,Apis mellifera,
3,3,4,Genista hispanica,Apis mellifera,
3,3,4,Stellaria holostea,Formicidae sp.,
3,3,4,Lotus corniculatus,Hymenoptera sp.,
3,3,4,Lotus corniculatus,Hymenoptera sp.,
3,1,5,Potentilla erecta,Lasioglossum sp. ,
3,1,5,Taraxacum sp. ,Lasioglossum sp. ,
3,1,5,Lathyrus linifolius,Bombus sp. ,
3,1,5,Taraxacum sp. ,Andrena sp. cf,
3,1,5,Taraxacum sp. ,Lasioglossum sp. ,
3,1,5,Taraxacum sp. ,Lasioglossum sp. ,
3,1,5,Taraxacum sp. ,Macroglossum stellatarum,
3,1,5,Taraxacum sp. ,Macroglossum stellatarum,
3,1,5,Taraxacum sp. ,Macroglossum stellatarum,
3,1,5,Taraxacum sp. ,Macroglossum stellatarum,
3,1,5,Taraxacum sp. ,Andrena sp.,
3,1,5,Ranunculus repens,Diptera sp.,
3,2,5,Scilla verna,Diptera sp. ,
3,2,5,Potentilla erecta,Lasioglossum sp. ,
3,2,5,Taraxacum sp.,Andrena sp.,
3,2,5,Bellis perennis,Diptera sp. ,
3,2,5,Euphorbia sp. ,Vespidae sp.,
3,2,5,Euphorbia sp. ,Formicidae sp.,
3,2,5,Potentilla erecta,Diptera sp. ,
3,3,5,Potentilla erecta,Diptera sp. ,
3,3,5,Taraxacum sp. ,Diptera sp. ,
3,3,5,Taraxacum sp. ,Formicidae sp. ,
3,3,5,Scilla verna,Diptera sp. ,
3,3,5,Taraxacum sp. ,Formicidae sp. ,
3,3,5,Potentilla erecta,Eristalis sp.,
3,3,5,Scilla verna,Coleoptera sp. ,
3,3,5,Taraxacum sp. ,Lasioglossum sp. ,
3,3,5,Scilla verna,Diptera sp. ,
3,3,5,Scilla verna,Diptera sp. ,
3,3,5,Potentilla erecta,Lasioglossum sp. ,
3,3,5,Ranunculus sp.,Lasioglossum sp. ,
3,3,5,Ranunculus sp.,Formicidae sp. ,
3,3,5,Ranunculus sp.,Andrena sp. ,
3,3,5,Potentilla erecta,Formicidae sp.,
3,1,6,Potentilla erecta,Syrphidae sp.,
3,1,6,Potentilla erecta,Diptera sp.,
3,1,6,Potentilla erecta,Formicidae sp. ,
3,2,6,Scilla verna,Hymenoptera sp. ,
3,2,6,Scilla verna,Diptera sp.,
3,2,6,Scilla verna,Diptera sp.,
3,2,6,Scilla verna,Diptera sp.,
3,2,6,Potentilla erecta,Apoidea sp.,
3,2,6,Scilla verna,Andrena sp.,
3,2,6,Scilla verna,Andrena sp.,
3,2,6,Scilla verna,Diptera sp.,
3,2,6,Scilla verna,Diptera sp.,
3,2,6,Scilla verna,Diptera sp.,
3,2,6,Scilla verna,Hymenoptera sp.,
3,2,6,Scilla verna,Diptera sp.,
3,2,6,Scilla verna,Diptera sp.,
3,2,6,Scilla verna,Coleoptera sp.,
3,2,6,Potentilla erecta,Hymenoptera sp.,
3,3,6,Potentilla erecta,Formicidae sp.,
3,3,6,Potentilla erecta,Formicidae sp.,
3,3,6,Scilla verna,Hymenoptera sp.,
3,3,6,Scilla verna,Hymenoptera sp.,
3,3,6,Potentilla erecta,Andrena sp.,
3,3,6,Potentilla erecta,Formicidae sp.,
3,3,6,Potentilla erecta,Lasioglossum sp.,
3,3,6,Potentilla erecta,Lasioglossum sp.,
3,3,6,Potentilla erecta,Eristalis sp.,
3,3,6,Scilla verna,Andrena sp.,
3,1,7,Ranunculus repens,Diptera sp.,
3,1,7,Ranunculus repens,Diptera sp.,
3,1,7,Ranunculus repens,Coleoptera sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Ranunculus repens,Coleoptera sp.,
3,1,7,Taraxacum sp.,Diptera sp. ,
3,1,7,Crataegus monogyna,Bombus sp. ,
3,1,7,Bellis perennis,Diptera sp.,
3,1,7,Ranunculus repens,Diptera sp. ,
3,1,7,Ranunculus repens,Coleoptera sp. ,
3,1,7,Bellis perennis,Diptera sp. ,
3,1,7,Bellis perennis,Diptera sp. ,
3,1,7,Bellis perennis,Diptera sp. ,
3,1,7,Crataegus monogyna,Bibio sp. ,
3,1,7,Crataegus monogyna,Bibio sp. ,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp. ,
3,1,7,Crataegus monogyna,Bibio sp. ,
3,1,7,Crataegus monogyna,Bibio sp.,
3,1,7,Crataegus monogyna,Bibio sp. ,
3,2,7,Veronica sp.,Hymenoptera sp.,
3,2,7,Ranunculus repens,Apoidea sp.,
3,2,7,Taraxacum sp.,Andrena sp.,
3,2,7,Bellis perennis,Lasioglossum sp.,
3,2,7,Taraxacum sp. ,Diptera sp.,
3,2,7,Bellis perennis,Diptera sp.,
3,2,7,Bellis perennis,Diptera sp. ,
3,2,7,Bellis perennis,Syrphidae sp.,
3,2,7,Bellis perennis,Diptera sp. ,
3,2,7,Bellis perennis,Diptera sp.,
3,2,7,Ranunculus repens,Diptera sp.,
3,2,7,Bellis perennis,Diptera sp.,
3,2,7,Crataegus monogyna,Bibio sp.,
3,2,7,Ranunculus repens,Diptera sp.,
3,2,7,Crataegus monogyna,Bibio sp.,
3,2,7,Crataegus monogyna,Bibio sp.,
3,2,7,Crataegus monogyna,Bibio sp.,
3,2,7,Bellis perennis,Diptera sp.,
3,2,7,Bellis perennis,Diptera sp.,
3,2,7,Bellis perennis,Diptera sp.,
3,2,7,Bellis perennis,Diptera sp.,
3,2,7,Bellis perennis,Diptera sp.,
3,2,7,Bellis perennis,Diptera sp.,
3,2,7,Bellis perennis,Diptera sp.,
3,2,7,Bellis perennis,Hymenoptera sp.,
3,2,7,Taraxacum sp. ,Bombus sp. ,
3,2,7,Crataegus monogyna,Bibio sp. ,
3,2,7,Ajuga reptans cf.,Bombus sp. ,
3,2,7,Crataegus monogyna,Apis mellifera,
3,2,7,Crataegus monogyna,Bombus cf. terrestris,
3,2,7,Ranunculus repens,Hymenoptera sp.,
3,3,7,Bellis perennis,Diptera sp.,
3,3,7,Taraxacum sp.,Diptera sp. ,
3,3,7,Bellis perennis,Diptera sp. ,
